level_0,level_1,level_2,signal
11,1,4,8.14013995602004e-06
11,1,5,9.211045245059507e-06
11,1,6,8.95175193969908e-06
11,1,7,7.2207106480201414e-06
11,1,8,4.628408419950431e-06
11,1,9,2.3461060104078572e-06
12,0,0,9.456763250400042e-07
12,0,1,1.0264009841344464e-06
12,0,2,6.744426273599564e-07
12,0,3,4.926267211623745e-07
12,0,4,6.720892188345802e-07
12,0,5,1.0236665882728204e-06
12,0,6,1.3569227323676584e-06
12,0,7,1.5137298985800501e-06
12,0,8,1.4211634363931274e-06
12,0,9,9.944124179059625e-07
12,1,0,2.3752347614534717e-06
12,1,1,2.249140413232377e-06
12,1,2,1.8976610873244488e-06
12,1,3,1.8472206923114421e-06
12,1,4,2.37062471464043e-06
12,1,5,3.264636737629014e-06
12,1,6,4.402512851930414e-06
12,1,7,5.355327528142593e-06
12,1,8,5.731044524416058e-06
12,1,9,5.017525547561615e-06
13,0,0,-8.494632619818784e-06
13,0,1,-8.141061092267721e-06
13,0,2,-6.730635605231084e-06
13,0,3,-5.098769982885866e-06
13,0,4,-4.299301936443737e-06
13,0,5,-5.048697205636794e-06
13,0,6,-6.9255134016817555e-06
13,0,7,-8.937252411149476e-06
13,0,8,-1.0074500610299415e-05
13,0,9,-1.0201450065451859e-05
13,1,0,3.031795722265943e-06
13,1,1,2.3797107487454744e-06
13,1,2,1.5350508193935386e-06
13,1,3,2.3806297022058393e-07
13,1,4,-1.2360112307313172e-06
13,1,5,-2.478614115361427e-06
13,1,6,-2.8886474386377803e-06
13,1,7,-2.5503932572843428e-06
13,1,8,-1.84243911479509e-06
13,1,9,-1.4685981332709266e-06
14,0,0,-1.0878131595952532e-05
14,0,1,-1.0491428267315822e-05
14,0,2,-8.892084720799097e-06
14,0,3,-7.296262737820113e-06
14,0,4,-6.439124359074969e-06
14,0,5,-6.2393949540148655e-06
14,0,6,-6.228327494723013e-06
14,0,7,-6.341304928260741e-06
14,0,8,-6.851600585156686e-06
14,0,9,-7.829388894858044e-06
14,1,0,-8.735046270080598e-06
14,1,1,-6.955413949942795e-06
14,1,2,-5.416448483395553e-06
14,1,3,-4.148102077999741e-06
14,1,4,-2.901076047720589e-06
14,1,5,-1.686677230859022e-06
14,1,6,-8.140206894831088e-07
14,1,7,-9.091752098319616e-07
14,1,8,-2.2453669196584916e-06
14,1,9,-4.529859938172398e-06
15,0,0,1.2218584015671947e-06
15,0,1,-1.720111347988044e-06
15,0,2,-3.836772578198798e-06
15,0,3,-4.074818631817677e-06
15,0,4,-2.9691058886290467e-06
15,0,5,-1.8359516889906736e-06
15,0,6,-1.639511562518016e-06
15,0,7,-2.011276440455506e-06
15,0,8,-1.984601869949726e-06
15,0,9,-9.53121903527016e-07
15,1,0,3.4172933792332823e-07
15,1,1,-1.76754822765316e-06
15,1,2,-4.597994189074175e-06
15,1,3,-7.0691160688696945e-06
15,1,4,-8.368836403965373e-06
15,1,5,-8.483026739655459e-06
15,1,6,-8.076463684414902e-06
15,1,7,-7.90132119569102e-06
15,1,8,-8.212113002216263e-06
15,1,9,-8.715905408099745e-06
16,0,0,-7.809799833881478e-06
16,0,1,-8.59056175681668e-06
16,0,2,-7.775574456350123e-06
16,0,3,-5.664100983995585e-06
16,0,4,-2.9985345910317756e-06
16,0,5,-8.688072868922412e-07
16,0,6,2.302212215199183e-08
16,0,7,-7.325726637668325e-07
16,0,8,-2.598070971150077e-06
16,0,9,-4.514048190647522e-06
16,1,0,8.491045390762598e-07
16,1,1,1.4011746524891761e-06
16,1,2,2.5239788022671456e-06
16,1,3,3.4625467894605806e-06
16,1,4,3.945687480742111e-06
16,1,5,4.0240539109891854e-06
16,1,6,4.109526405346041e-06
16,1,7,4.1660693279999385e-06
16,1,8,4.071459685935037e-06
16,1,9,3.511882512192353e-06
17,0,0,-2.0929418990733753e-05
17,0,1,-2.05772058844895e-05
17,0,2,-2.1355864328047097e-05
17,0,3,-2.3186268281173228e-05
17,0,4,-2.4911683074745278e-05
17,0,5,-2.5709654820481754e-05
17,0,6,-2.585018557831921e-05
17,0,7,-2.6573587488548265e-05
17,0,8,-2.8551128769123977e-05
17,0,9,-3.114008041866243e-05
17,1,0,-5.068569028520354e-07
17,1,1,-2.0499758043904904e-06
17,1,2,-3.906307450962177e-06
17,1,3,-6.101195776829618e-06
17,1,4,-8.41005688725124e-06
17,1,5,-1.0589169117786645e-05
17,1,6,-1.2379576403715852e-05
17,1,7,-1.3696500013250855e-05
17,1,8,-1.4439434959582012e-05
17,1,9,-1.4591503931175973e-05
18,0,0,4.337110723153474e-06
18,0,1,3.086893457817188e-06
18,0,2,2.7931443089645433e-06
18,0,3,3.875959431301197e-06
18,0,4,6.196565756476531e-06
18,0,5,8.826786638217591e-06
18,0,6,1.0289679783987695e-05
18,0,7,9.42017373230567e-06
18,0,8,6.2078194802860824e-06
18,0,9,1.99744266203752e-06
18,1,0,7.637666681271666e-06
18,1,1,7.134214790209602e-06
18,1,2,6.566198233104469e-06
18,1,3,6.362210937585098e-06
18,1,4,6.950194177872599e-06
18,1,5,8.318448213949026e-06
18,1,6,9.89187625424938e-06
18,1,7,1.0687137705734187e-05
18,1,8,1.0031709975337011e-05
18,1,9,8.065488629786126e-06
19,0,0,2.7170892685869966e-06
19,0,1,3.374034399967221e-06
19,0,2,3.7237231126796165e-06
19,0,3,3.682672523006573e-06
19,0,4,3.479513959071806e-06
19,0,5,3.3557233609646307e-06
19,0,6,3.5336951058489465e-06
19,0,7,3.977582732812802e-06
19,0,8,4.501551369461064e-06
19,0,9,4.699772468485272e-06
19,1,0,7.198445489793202e-06
19,1,1,8.50170994389556e-06
