level_0,level_1,level_2,epoch_signal
3,2,5,1.2116443575465208e-05
3,2,6,8.59796213341634e-06
3,2,7,5.136396506854652e-06
3,2,8,2.5228190146061626e-06
3,2,9,3.8955386697348373e-07
3,2,10,-2.098970648502959e-06
3,2,11,-5.449317986205301e-06
3,2,12,-9.017833642927311e-06
3,2,13,-1.165671291435827e-05
3,2,14,-1.2405016062297164e-05
3,2,15,-1.1309972055917187e-05
3,2,16,-8.919978559920243e-06
3,2,17,-5.838073498717672e-06
3,2,18,-2.058721869370946e-06
3,2,19,2.4307532292600266e-06
3,2,20,7.19532555912175e-06
3,2,21,1.0798939344503942e-05
3,2,22,1.184313750312682e-05
3,2,23,9.977758748823905e-06
3,2,24,6.958236293943393e-06
4,0,0,2.0136918765204675e-06
4,0,1,3.180177056587145e-06
4,0,2,4.134475300578963e-06
4,0,3,5.061936174510957e-06
4,0,4,6.15785766139228e-06
4,0,5,6.891351324982587e-06
4,0,6,6.647233484644195e-06
4,0,7,4.799187153030181e-06
4,0,8,1.7492370067516264e-06
4,0,9,-1.4698427767888495e-06
4,0,10,-3.3512872095411593e-06
4,0,11,-3.4393692261352267e-06
4,0,12,-2.3340675745579234e-06
4,0,13,-1.637077208962976e-06
4,0,14,-2.157150479745499e-06
4,0,15,-3.595139477422676e-06
4,0,16,-4.3872871828000936e-06
4,0,17,-3.5851364907456404e-06
4,0,18,-1.291699774049638e-06
4,0,19,9.967909284854816e-07
4,0,20,2.20634486699851e-06
4,0,21,2.0655814604128738e-06
4,0,22,1.5600730199005156e-06
4,0,23,1.3179500652707189e-06
4,0,24,1.40727736202901e-06
4,1,0,-3.573613920298239e-06
4,1,1,-1.180392263758719e-06
4,1,2,6.888997734558268e-07
4,1,3,1.5708647203946813e-06
4,1,4,1.6373991700922012e-06
4,1,5,1.3571371002720606e-06
4,1,6,7.103510248620214e-07
4,1,7,-8.883916184962873e-07
4,1,8,-3.933796019238173e-06
4,1,9,-7.73914810160768e-06
4,1,10,-1.0524330875733207e-05
4,1,11,-1.0649953196197048e-05
4,1,12,-8.293796541589073e-06
4,1,13,-5.5367408010297e-06
4,1,14,-4.845259244925479e-06
4,1,15,-6.876488726142624e-06
4,1,16,-9.980306061622589e-06
4,1,17,-1.156886227321978e-05
4,1,18,-1.0403828646718763e-05
4,1,19,-7.3500946386265685e-06
4,1,20,-4.372476970855734e-06
4,1,21,-2.606357377501407e-06
4,1,22,-1.7960794406708056e-06
4,1,23,-1.0681424259932512e-06
4,1,24,-4.183648405655635e-07
4,2,0,2.049799635264132e-07
4,2,1,3.5493944398270084e-06
4,2,2,6.023063268623325e-06
4,2,3,6.592481902781603e-06
4,2,4,5.384751501172802e-06
4,2,5,3.4924335134019473e-06
4,2,6,1.804279808822066e-06
4,2,7,4.012315972193195e-07
4,2,8,-1.3037729525976972e-06
4,2,9,-3.4646950159781793e-06
4,2,10,-5.41765956655848e-06
4,2,11,-6.033010958021669e-06
4,2,12,-4.973274991682171e-06
4,2,13,-3.0641411742207204e-06
4,2,14,-1.8651182750164456e-06
4,2,15,-2.261414772011466e-06
4,2,16,-3.906313635526241e-06
4,2,17,-5.429309466266027e-06
4,2,18,-5.654021235964576e-06
4,2,19,-4.207508090017483e-06
4,2,20,-1.713345798699681e-06
4,2,21,8.82159033111105e-07
4,2,22,2.560409158786336e-06
4,2,23,2.7020453165007983e-06
4,2,24,1.0592144620697304e-06
5,0,0,2.057340892595196e-06
5,0,1,2.233815063481257e-06
5,0,2,1.9177189018772933e-06
5,0,3,1.3050176870650916e-06
5,0,4,6.4078727279926036e-09
5,0,5,-2.204593180176793e-06
5,0,6,-4.96155960835512e-06
5,0,7,-7.163338266185867e-06
5,0,8,-7.942612983362568e-06
5,0,9,-7.2304858972204594e-06
5,0,10,-5.926994797035042e-06
5,0,11,-4.867270108430014e-06
5,0,12,-4.184256675721245e-06
5,0,13,-3.119499570957378e-06
5,0,14,-1.1105636242022903e-06
5,0,15,1.4886655884677535e-06
5,0,16,3.1742828032360637e-06
5,0,17,2.4992161715519225e-06
5,0,18,-9.227969850318055e-07
5,0,19,-5.846220388579671e-06
5,0,20,-1.0392222766555438e-05
5,0,21,-1.3099082766180226e-05
5,0,22,-1.3830783633787683e-05
5,0,23,-1.322839836278406e-05
5,0,24,-1.208909616076903e-05
5,1,0,2.322964099275344e-06
5,1,1,1.539905702183946e-06
5,1,2,1.558020290328026e-06
5,1,3,2.8510023609768013e-06
5,1,4,4.168931689768011e-06
5,1,5,3.77079310217657e-06
5,1,6,1.1691062528867738e-06
5,1,7,-2.322061698618798e-06
5,1,8,-4.730453363212061e-06
5,1,9,-5.143480743091265e-06
5,1,10,-4.350666559986457e-06
5,1,11,-3.861746211687977e-06
5,1,12,-4.305919783790331e-06
5,1,13,-4.85766839082138e-06
5,1,14,-4.186089853269455e-06
5,1,15,-2.009119118990754e-06
5,1,16,3.5417215786106367e-07
5,1,17,9.358317723423784e-07
5,1,18,-1.2135459836670062e-06
5,1,19,-5.222669356560994e-06
5,1,20,-9.032664955149067e-06
5,1,21,-1.091224492373496e-05
5,1,22,-1.0438542241013305e-05
5,1,23,-8.32825111178869e-06
5,1,24,-5.493422659132407e-06
5,2,0,-8.555643708110133e-06
5,2,1,-7.6089099135646194e-06
5,2,2,-5.601728927812224e-06
5,2,3,-3.403754140678854e-06
5,2,4,-2.650049685524585e-06
5,2,5,-3.711149166341299e-06
5,2,6,-5.813127513867839e-06
5,2,7,-7.154193114924327e-06
5,2,8,-7.046404166838587e-06
5,2,9,-5.937735565825149e-06
5,2,10,-5.463718925527764e-06
5,2,11,-6.29798751395922e-06
5,2,12,-8.039426876819532e-06
5,2,13,-8.977393142309308e-06
5,2,14,-8.238016139304504e-06
5,2,15,-6.003510223637486e-06
5,2,16,-4.0347459308625515e-06
5,2,17,-3.6423793605324523e-06
5,2,18,-5.374962063854925e-06
5,2,19,-8.066708080300435e-06
5,2,20,-1.051795495398089e-05
5,2,21,-1.1665979574113777e-05
5,2,22,-1.1818692467966188e-05
5,2,23,-1.1332326708424114e-05
5,2,24,-1.079380761152219e-05
6,0,0,-1.0113870817536424e-05
6,0,1,-8.982979622648723e-06
6,0,2,-9.10699759443473e-06
6,0,3,-1.0844748046729682e-05
6,0,4,-1.3291984412513438e-05
6,0,5,-1.4618050990522664e-05
6,0,6,-1.4195752949111204e-05
6,0,7,-1.2575264741856822e-05
6,0,8,-1.1355439515725737e-05
6,0,9,-1.113839769686047e-05
6,0,10,-1.1585129859495978e-05
6,0,11,-1.1393548799489418e-05
6,0,12,-1.0164010169798658e-05
6,0,13,-8.176487002823306e-06
6,0,14,-6.5301742388240865e-06
6,0,15,-5.485607916740445e-06
6,0,16,-4.937948761747385e-06
6,0,17,-4.2492877306543316e-06
6,0,18,-3.6909885788856227e-06
6,0,19,-3.6048201391726e-06
6,0,20,-4.537309791284572e-06
6,0,21,-5.897141542499199e-06
6,0,22,-7.036204001707269e-06
6,0,23,-7.199058125433445e-06
6,0,24,-6.88624724064018e-06
6,1,0,-1.2569231517713239e-05
6,1,1,-1.2061109189389035e-05
6,1,2,-1.323586931617363e-05
6,1,3,-1.5400271742981248e-05
6,1,4,-1.7055178140646635e-05
6,1,5,-1.6415579256274983e-05
6,1,6,-1.408119299476881e-05
6,1,7,-1.1721592629370726e-05
6,1,8,-1.1592004911948066e-05
6,1,9,-1.3635610433453474e-05
6,1,10,-1.6582900090447066e-05
6,1,11,-1.8147622447332325e-05
6,1,12,-1.79035999220401e-05
6,1,13,-1.6352121263401524e-05
6,1,14,-1.523664127456607e-05
6,1,15,-1.4945333755226188e-05
6,1,16,-1.5483160908548693e-05
6,1,17,-1.5711284011025485e-05
6,1,18,-1.5544222200948327e-05
6,1,19,-1.476491037638724e-05
6,1,20,-1.4160858911065142e-05
6,1,21,-1.3663486082680313e-05
6,1,22,-1.3755509485572715e-05
6,1,23,-1.4082060288929344e-05
6,1,24,-1.5054295587696811e-05
6,2,0,-8.271083911962193e-06
6,2,1,-8.43508763700854e-06
6,2,2,-1.0070335852098997e-05
6,2,3,-1.1957222337429928e-05
6,2,4,-1.2770734801266113e-05
6,2,5,-1.1397931108825742e-05
6,2,6,-8.826458492524301e-06
6,2,7,-6.614611728194902e-06
6,2,8,-6.560994468141263e-06
6,2,9,-8.410373391412173e-06
6,2,10,-1.1054709631135083e-05
6,2,11,-1.2599519874520893e-05
6,2,12,-1.275536652336443e-05
6,2,13,-1.1906623872235398e-05
6,2,14,-1.1470406923700597e-05
6,2,15,-1.1593475383003804e-05
6,2,16,-1.2072910065219326e-05
6,2,17,-1.1741582595617807e-05
6,2,18,-1.0632532370621818e-05
6,2,19,-8.980272238780142e-06
6,2,20,-8.027545965454293e-06
6,2,21,-7.906292130007103e-06
6,2,22,-8.686835046614854e-06
6,2,23,-9.414501395665128e-06
6,2,24,-1.0207641177878023e-05
7,0,0,-1.1123905262369645e-06
7,0,1,-1.9679173712960235e-06
7,0,2,-1.6997886885740968e-06
7,0,3,3.22526380190786e-08
7,0,4,2.3294711701656116e-06
