level_0,level_1,level_2,epoch_signal
1,1,14,8.744211794023762e-06
1,1,15,7.082128391660799e-06
1,1,16,7.91370414813912e-06
1,1,17,1.0386394724419632e-05
1,1,18,1.2478510511253183e-05
1,1,19,1.288381191542464e-05
1,1,20,1.2046346271169872e-05
1,1,21,1.1631047701087557e-05
1,1,22,1.2871623231047735e-05
1,1,23,1.554889336580624e-05
1,1,24,1.8364771950371886e-05
1,2,0,1.0314343825475777e-05
1,2,1,1.2430020618606663e-05
1,2,2,1.3430908638885743e-05
1,2,3,1.365189693721975e-05
1,2,4,1.4010482327237459e-05
1,2,5,1.4584468080058215e-05
1,2,6,1.501318933694719e-05
1,2,7,1.4722885899773027e-05
1,2,8,1.4104740904342244e-05
1,2,9,1.388634139176594e-05
1,2,10,1.4810363284280346e-05
1,2,11,1.6368509630575916e-05
1,2,12,1.751619155310007e-05
1,2,13,1.7102815291048065e-05
1,2,14,1.531520270048011e-05
1,2,15,1.3105970187760442e-05
1,2,16,1.1915412501568531e-05
1,2,17,1.2091881397385243e-05
1,2,18,1.3245606002798018e-05
1,2,19,1.4230137670116685e-05
1,2,20,1.4674510967258524e-05
1,2,21,1.4719354149894475e-05
1,2,22,1.538848469147063e-05
1,2,23,1.7211390042567846e-05
1,2,24,2.042027657313684e-05
2,0,0,5.689675247794765e-06
2,0,1,5.564066751650597e-06
2,0,2,5.167668936944289e-06
2,0,3,5.146774569152288e-06
2,0,4,6.176573607442133e-06
2,0,5,7.938697790512035e-06
2,0,6,9.567913509054681e-06
2,0,7,1.0058728516744127e-05
2,0,8,9.279635698510491e-06
2,0,9,7.633557947945712e-06
2,0,10,5.902200879701611e-06
2,0,11,4.377773868077789e-06
2,0,12,3.2078216941562913e-06
2,0,13,2.298522883992517e-06
2,0,14,1.899424961375351e-06
2,0,15,2.009347402164301e-06
2,0,16,2.5816691434538976e-06
2,0,17,3.1752606919539816e-06
2,0,18,3.818827519869655e-06
2,0,19,4.805662755403298e-06
2,0,20,6.817076165762932e-06
2,0,21,9.777519299127447e-06
2,0,22,1.303722257362265e-05
2,0,23,1.5351102275883437e-05
2,0,24,1.6273907628266623e-05
2,1,0,9.850528441703369e-06
2,1,1,9.38390963142044e-06
2,1,2,9.185197405249957e-06
2,1,3,8.842633674137422e-06
2,1,4,8.994937659165822e-06
2,1,5,9.7961093711087e-06
2,1,6,1.1375437485526313e-05
2,1,7,1.2604773115996613e-05
2,1,8,1.2764665197333917e-05
2,1,9,1.122037081935064e-05
2,1,10,8.955781365085859e-06
2,1,11,6.9463692068978265e-06
2,1,12,6.456321812748115e-06
2,1,13,7.156790631831296e-06
2,1,14,8.507280417127986e-06
2,1,15,9.248418929497433e-06
2,1,16,9.468430066709294e-06
2,1,17,9.425280727031165e-06
2,1,18,1.036133123285258e-05
2,1,19,1.2349331702654533e-05
2,1,20,1.5296666470586005e-05
2,1,21,1.7857148752747454e-05
2,1,22,1.967212913069321e-05
2,1,23,2.0475614597191875e-05
2,1,24,2.145338253421161e-05
2,2,0,-2.7431253738026184e-06
2,2,1,-1.2586417329854029e-06
2,2,2,1.206517044709085e-07
2,2,3,4.114744176527863e-07
2,2,4,-5.806580789007983e-07
2,2,5,-2.1672909820234917e-06
2,2,6,-3.18671959777131e-06
2,2,7,-2.9537747181117486e-06
2,2,8,-1.7407612436005655e-06
2,2,9,-6.264599144414379e-07
2,2,10,-5.477276854198592e-07
2,2,11,-1.6247182671753614e-06
2,2,12,-3.0677682391454383e-06
2,2,13,-4.010337275490533e-06
2,2,14,-4.152996978557623e-06
2,2,15,-3.937488567782395e-06
2,2,16,-3.84103665322213e-06
2,2,17,-3.875903406426733e-06
2,2,18,-3.4563476734809223e-06
2,2,19,-2.10206438572661e-06
2,2,20,1.2329953917300338e-07
2,2,21,2.5447303793888404e-06
2,2,22,4.554658221080462e-06
2,2,23,5.952505032406262e-06
2,2,24,6.9545124587809645e-06
3,0,0,-8.095534697201618e-06
3,0,1,-1.0137861105339392e-05
3,0,2,-1.1911484211994097e-05
3,0,3,-1.3123321891737308e-05
3,0,4,-1.366716771728795e-05
3,0,5,-1.370846023255527e-05
3,0,6,-1.3260348548335557e-05
3,0,7,-1.2430937389279711e-05
3,0,8,-1.1258624167077228e-05
3,0,9,-9.94727685154083e-06
3,0,10,-8.41361410298182e-06
3,0,11,-6.471869806805547e-06
3,0,12,-3.7697791974679253e-06
3,0,13,-5.376307024639948e-07
3,0,14,2.4401010159441416e-06
3,0,15,3.852967041099883e-06
3,0,16,2.8862276369981854e-06
3,0,17,-4.0984332983032165e-07
3,0,18,-4.825360955745703e-06
3,0,19,-8.886971177711651e-06
3,0,20,-1.1320243525434186e-05
3,0,21,-1.1770944723007374e-05
3,0,22,-1.0504054236751856e-05
3,0,23,-8.44804684530827e-06
3,0,24,-6.572323861911129e-06
3,1,0,-1.0651356728441739e-05
3,1,1,-1.2898768374119225e-05
3,1,2,-1.5524499989945438e-05
3,1,3,-1.7850238048102525e-05
3,1,4,-1.9097670440620484e-05
3,1,5,-1.9219320088167784e-05
3,1,6,-1.845106626415351e-05
3,1,7,-1.721766482850782e-05
3,1,8,-1.543466082956136e-05
3,1,9,-1.3009741281304376e-05
3,1,10,-9.783675486956542e-06
3,1,11,-6.115308588226266e-06
3,1,12,-2.3754050188641806e-06
3,1,13,7.505902542995232e-07
3,1,14,2.691769299510222e-06
3,1,15,2.619737136157503e-06
3,1,16,1.5846144615009716e-07
3,1,17,-4.523988967886029e-06
3,1,18,-1.006046092227788e-05
3,1,19,-1.473960605061957e-05
3,1,20,-1.6964535714529983e-05
3,1,21,-1.6446967737890296e-05
3,1,22,-1.3835124470164988e-05
3,1,23,-1.0585991707049184e-05
3,1,24,-7.75842938957258e-06
3,2,0,-6.7484689776091855e-06
3,2,1,-9.032401565479509e-06
3,2,2,-1.0902995726277986e-05
3,2,3,-1.2170338049508078e-05
3,2,4,-1.277455467907048e-05
3,2,5,-1.276916319439803e-05
3,2,6,-1.1646952944669169e-05
3,2,7,-9.073570389465544e-06
3,2,8,-5.125965330065642e-06
3,2,9,-9.586180710411993e-07
3,2,10,2.1945394436946423e-06
3,2,11,3.5334975635967778e-06
3,2,12,3.5591780563787073e-06
3,2,13,3.032036738365504e-06
3,2,14,2.450117281244021e-06
3,2,15,1.2319624331071029e-06
3,2,16,-1.1670163249804274e-06
3,2,17,-4.733387393163701e-06
3,2,18,-8.24634201772648e-06
3,2,19,-1.0624330183481127e-05
3,2,20,-1.1451848138337552e-05
3,2,21,-1.1588842780721823e-05
3,2,22,-1.1800800887926306e-05
3,2,23,-1.2353794775121578e-05
3,2,24,-1.2511806748983362e-05
4,0,0,-4.012968334562604e-05
4,0,1,-3.89006634917209e-05
4,0,2,-3.688188790353965e-05
4,0,3,-3.37492912448837e-05
4,0,4,-3.0110014352724163e-05
4,0,5,-2.661917281887192e-05
4,0,6,-2.4082661907023364e-05
4,0,7,-2.2130531181198073e-05
4,0,8,-2.0191018421255322e-05
4,0,9,-1.7601774278216422e-05
4,0,10,-1.526765577195444e-05
4,0,11,-1.4640482768181451e-05
4,0,12,-1.7226663733019136e-05
4,0,13,-2.2300202149714557e-05
4,0,14,-2.7640807505001233e-05
4,0,15,-3.0164781941693745e-05
4,0,16,-2.8849544899158842e-05
4,0,17,-2.4718794525135966e-05
4,0,18,-2.0730361884167218e-05
4,0,19,-1.8775854830549725e-05
4,0,20,-1.9296420501771125e-05
4,0,21,-2.0623654143399057e-05
4,0,22,-2.138849554324143e-05
4,0,23,-2.0691468979756812e-05
4,0,24,-1.9167767017320048e-05
4,1,0,-4.337361961973636e-05
4,1,1,-4.2067457151673086e-05
4,1,2,-3.986519355126013e-05
4,1,3,-3.656506942123277e-05
4,1,4,-3.28500585403302e-05
4,1,5,-2.910772498298771e-05
4,1,6,-2.608294637624839e-05
4,1,7,-2.3392742499042185e-05
4,1,8,-2.092413227985251e-05
4,1,9,-1.84137813463998e-05
4,1,10,-1.710481617942178e-05
4,1,11,-1.8023631396589892e-05
4,1,12,-2.1945369698690167e-05
4,1,13,-2.7302408532089116e-05
4,1,14,-3.200826224603894e-05
4,1,15,-3.379689638107115e-05
4,1,16,-3.286755576346152e-05
4,1,17,-3.0467048508555413e-05
4,1,18,-2.8813432865790016e-05
4,1,19,-2.8291161710078437e-05
4,1,20,-2.8640273803141316e-05
4,1,21,-2.8472833643262583e-05
4,1,22,-2.7753817680348713e-05
4,1,23,-2.6481977360054507e-05
4,1,24,-2.5482903963631445e-05
