level_0,level_1,level_2,signal
0,0,0,7.959305485569766e-06
0,0,1,8.51883100001262e-06
0,0,2,9.299648947822285e-06
0,0,3,9.8024962067976e-06
0,0,4,9.510343221170352e-06
0,0,5,8.380005726665342e-06
0,0,6,7.12337288560715e-06
0,0,7,6.5398629041275055e-06
0,0,8,6.860488895110619e-06
0,0,9,7.404523167966277e-06
0,0,10,7.3269003405984526e-06
0,0,11,6.382128144254953e-06
0,0,12,5.3442877174900865e-06
0,0,13,5.240793767248e-06
0,0,14,6.4975648515029215e-06
0,0,15,8.411139549760363e-06
0,0,16,9.8200778310385e-06
0,0,17,9.920825107240304e-06
0,0,18,8.88029766928848e-06
0,0,19,7.361788557878337e-06
0,0,20,5.982218952351717e-06
0,0,21,4.796452848118026e-06
0,0,22,3.629538022747829e-06
0,0,23,2.3039347413465896e-06
0,0,24,9.230480965227069e-07
0,0,25,-4.110182151035791e-07
0,0,26,-1.5795076486744192e-06
0,0,27,-2.5186166033245298e-06
0,0,28,-2.9459241416280023e-06
0,0,29,-2.616145905324569e-06
0,0,30,-1.4866091299669312e-06
0,0,31,-7.746576899917194e-08
0,0,32,9.003074544585953e-07
0,0,33,8.949400713961021e-07
0,0,34,3.3015641557474976e-08
0,0,35,-1.1594694287821283e-06
0,0,36,-2.0130654165605513e-06
0,0,37,-2.20310342783309e-06
0,0,38,-1.6019117776938603e-06
0,0,39,-3.237448529982754e-07
0,0,40,1.4527134442698814e-06
0,0,41,3.2121115988295384e-06
0,0,42,4.322454761512834e-06
0,0,43,4.215040161451922e-06
0,0,44,2.967290173379371e-06
0,0,45,1.1924437963325535e-06
0,0,46,-1.8584163676207875e-07
0,0,47,-6.964853231795272e-07
0,0,48,-3.8065527972926794e-07
0,0,49,2.6211408048264005e-07
0,0,50,8.784610275985917e-07
0,0,51,1.2816012904274932e-06
0,0,52,1.5419975400291945e-06
0,0,53,1.6204287263000004e-06
0,0,54,1.5636156837156513e-06
0,0,55,1.4145359484025509e-06
0,0,56,1.371938217269267e-06
0,0,57,1.350975000727316e-06
0,0,58,1.029800675380333e-06
0,0,59,-1.4325079505126359e-07
0,0,60,-2.2507875081618313e-06
0,0,61,-4.803405025721974e-06
0,0,62,-6.7564863554237225e-06
0,0,63,-7.361132266491758e-06
0,0,64,-6.489608591733254e-06
0,0,65,-4.860034168474884e-06
0,0,66,-3.3566808770009253e-06
0,0,67,-2.7245136558471414e-06
0,0,68,-3.112273453545174e-06
0,0,69,-4.352870083782748e-06
0,0,70,-5.904151200169155e-06
0,0,71,-7.243338876537439e-06
0,0,72,-7.869543450337549e-06
0,0,73,-7.824030879591119e-06
0,0,74,-7.581210342514667e-06
0,1,0,1.4847156347292008e-05
0,1,1,1.5525322173168092e-05
0,1,2,1.6624671363732533e-05
0,1,3,1.797050526368253e-05
0,1,4,1.8848650787564375e-05
0,1,5,1.8716776964225273e-05
0,1,6,1.769889521708928e-05
0,1,7,1.655964758475717e-05
0,1,8,1.596396201562452e-05
0,1,9,1.5963454153775482e-05
0,1,10,1.5988260804034927e-05
0,1,11,1.5549497270297215e-05
0,1,12,1.4719914398639115e-05
0,1,13,1.4167446563187187e-05
0,1,14,1.4478634909408311e-05
0,1,15,1.565696898662625e-05
0,1,16,1.6957309233319893e-05
0,1,17,1.7421786001649286e-05
0,1,18,1.6427287727442197e-05
0,1,19,1.4162434883507858e-05
0,1,20,1.1502945734231853e-05
0,1,21,9.62975187373909e-06
0,1,22,9.264501706447476e-06
0,1,23,1.0237498070392727e-05
0,1,24,1.1432773487571974e-05
0,1,25,1.1579063893542643e-05
0,1,26,1.0098050702660167e-05
0,1,27,7.663941619799532e-06
0,1,28,5.6343794242945215e-06
0,1,29,5.07557095548523e-06
0,1,30,5.907924148046211e-06
0,1,31,7.188101988294749e-06
0,1,32,7.929713437916164e-06
0,1,33,7.95633907760626e-06
0,1,34,7.741886772094468e-06
0,1,35,7.827882771609465e-06
0,1,36,8.2340136349613e-06
0,1,37,8.73999101094888e-06
0,1,38,9.30098335846861e-06
0,1,39,1.0299770809753174e-05
0,1,40,1.1942816668734945e-05
0,1,41,1.3812715975570914e-05
0,1,42,1.4898451849236364e-05
0,1,43,1.451730371432086e-05
0,1,44,1.2912649446262408e-05
0,1,45,1.118264206817585e-05
0,1,46,1.0254108354277658e-05
0,1,47,1.0244262528287431e-05
0,1,48,1.0524983529140925e-05
0,1,49,1.0651761999286888e-05
0,1,50,1.0772780821299637e-05
0,1,51,1.1383005936749365e-05
0,1,52,1.243692113691078e-05
0,1,53,1.3214878178143918e-05
0,1,54,1.2868322856624762e-05
0,1,55,1.1442616403179113e-05
0,1,56,9.896620178684518e-06
0,1,57,9.348640881551664e-06
0,1,58,9.929696682491474e-06
0,1,59,1.0749726221659795e-05
0,1,60,1.0662514409609351e-05
0,1,61,9.417224059044926e-06
0,1,62,7.750559713699812e-06
0,1,63,6.775231405304466e-06
0,1,64,6.963199224705981e-06
0,1,65,8.010536959086162e-06
