level_0,level_1,level_2,signal
0,0,0,-7.352818029602139e-06
0,0,1,-5.612379474726571e-06
0,0,2,-4.1425839916629185e-06
0,0,3,-3.5948138783145893e-06
0,0,4,-3.972585241251032e-06
0,0,5,-4.735411564602129e-06
0,0,6,-5.4692897625580755e-06
0,0,7,-6.100917471446728e-06
0,0,8,-6.884913557589627e-06
0,0,9,-7.861326711281413e-06
0,0,10,-8.776325688624018e-06
0,0,11,-9.174089200594858e-06
0,0,12,-8.959505200248287e-06
0,0,13,-8.447784910830256e-06
0,0,14,-8.228418423472618e-06
0,0,15,-8.534401549538991e-06
0,0,16,-9.131219257693278e-06
0,0,17,-9.433536756259004e-06
0,0,18,-9.161767366191629e-06
0,0,19,-8.48061912524505e-06
0,0,20,-7.958805627274223e-06
0,0,21,-7.947085514574653e-06
0,0,22,-8.400926287905144e-06
0,0,23,-8.809330888045292e-06
0,0,24,-8.752199340411636e-06
0,0,25,-8.115854264333533e-06
0,0,26,-7.2947406074645445e-06
0,0,27,-6.758067421036844e-06
0,0,28,-6.851142199820162e-06
0,0,29,-7.4573793628421314e-06
0,0,30,-8.262155584240786e-06
0,0,31,-8.836395995581833e-06
0,0,32,-9.027779149538338e-06
0,0,33,-8.855641631353892e-06
0,0,34,-8.58529250823397e-06
0,0,35,-8.38669742498282e-06
0,0,36,-8.3734966548867e-06
0,0,37,-8.405229289302292e-06
0,0,38,-8.337356972878528e-06
0,0,39,-7.952541755270833e-06
0,0,40,-7.221567755839864e-06
0,0,41,-6.137474793428178e-06
0,0,42,-4.857244566284038e-06
0,0,43,-3.4858898808241238e-06
0,0,44,-2.2727385269140973e-06
0,0,45,-1.4453283471814387e-06
0,0,46,-1.3222130489003923e-06
0,0,47,-1.930463833222092e-06
0,0,48,-3.0238019913140043e-06
0,0,49,-3.948590951671316e-06
0,0,50,-4.214666541022867e-06
0,0,51,-3.7610604173289293e-06
0,0,52,-3.2965676418925463e-06
0,0,53,-3.648395486175387e-06
0,0,54,-5.171661982542454e-06
0,0,55,-7.076040597834296e-06
0,0,56,-8.016575276400151e-06
0,0,57,-6.933376529192573e-06
0,0,58,-4.141400193341451e-06
0,0,59,-1.0601294137533478e-06
0,0,60,5.946070448244806e-07
0,0,61,2.2975478147082166e-07
0,0,62,-1.4556027270815273e-06
0,0,63,-2.934965457904103e-06
0,0,64,-3.2133546962064452e-06
0,0,65,-2.240296304721609e-06
0,0,66,-8.675669179994804e-07
0,0,67,1.7241055986667067e-07
0,0,68,5.830595087471437e-07
0,0,69,6.91025535453957e-07
0,0,70,7.79057620788153e-07
0,0,71,9.917055797342109e-07
0,0,72,1.1197964507543882e-06
0,0,73,1.0895041831194578e-06
0,0,74,8.765364458314915e-07
0,1,0,-6.336724712874362e-06
0,1,1,-3.820515178263413e-06
0,1,2,-2.1593379964348e-06
0,1,3,-1.911765895167602e-06
0,1,4,-2.6400434246665744e-06
0,1,5,-3.4760385978656046e-06
0,1,6,-3.956611239868942e-06
0,1,7,-4.119585416897541e-06
0,1,8,-4.247746319010798e-06
0,1,9,-4.418590171912165e-06
0,1,10,-4.606986545223541e-06
0,1,11,-4.832365156447367e-06
0,1,12,-5.3212076519982155e-06
0,1,13,-6.1741288856473385e-06
0,1,14,-7.216710326464254e-06
0,1,15,-8.002962687096932e-06
0,1,16,-8.30703514666535e-06
0,1,17,-8.315991123026103e-06
0,1,18,-8.559136895412755e-06
0,1,19,-9.319599623897664e-06
0,1,20,-1.043795507122509e-05
0,1,21,-1.1396991055087982e-05
0,1,22,-1.1870741759130606e-05
0,1,23,-1.183944204419951e-05
0,1,24,-1.1526493643805287e-05
0,1,25,-1.101811883974811e-05
0,1,26,-1.0337924476858963e-05
0,1,27,-9.562930933206242e-06
0,1,28,-9.051733057552694e-06
0,1,29,-9.086119961345491e-06
0,1,30,-9.597418972811383e-06
0,1,31,-1.0019457262532146e-05
0,1,32,-9.880167783082167e-06
0,1,33,-9.218906189783008e-06
0,1,34,-8.691203531631506e-06
0,1,35,-8.812979053247406e-06
0,1,36,-9.441928118300482e-06
0,1,37,-9.735561033728508e-06
0,1,38,-9.05078208987835e-06
0,1,39,-7.520712936838535e-06
0,1,40,-6.056055735118585e-06
0,1,41,-5.360897273779246e-06
0,1,42,-5.321456853550215e-06
0,1,43,-5.054928335830432e-06
0,1,44,-3.984191485212243e-06
0,1,45,-2.4519546424679213e-06
0,1,46,-1.5894562475674782e-06
0,1,47,-2.1362344659792734e-06
0,1,48,-3.758603690203892e-06
0,1,49,-5.155367475222683e-06
0,1,50,-5.301794305400651e-06
0,1,51,-4.27012971155073e-06
0,1,52,-3.3036016740208734e-06
0,1,53,-3.650530252171199e-06
0,1,54,-5.585995396832866e-06
0,1,55,-7.981722711313107e-06
0,1,56,-9.181668565754495e-06
0,1,57,-8.040358927003798e-06
0,1,58,-4.829145908953001e-06
0,1,59,-9.595022818034387e-07
0,1,60,1.7436863605039952e-06
0,1,61,2.260324469746734e-06
0,1,62,8.157345413246681e-07
0,1,63,-1.2099775811514268e-06
0,1,64,-2.3515080452190043e-06
0,1,65,-1.8854645812929914e-06
0,1,66,-3.3039219071101395e-07
0,1,67,1.2269468426004976e-06
0,1,68,1.8823484704993433e-06
0,1,69,1.6416497845937462e-06
0,1,70,1.067161263094358e-06
0,1,71,7.491799917939396e-07
0,1,72,6.511613361623196e-07
0,1,73,4.122634952678027e-07
0,1,74,-2.999781872084373e-07
0,2,0,-6.92693439622498e-06
0,2,1,-4.711207363642116e-06
0,2,2,-3.89146122302709e-06
0,2,3,-4.481789868286473e-06
0,2,4,-5.633897392095399e-06
0,2,5,-6.348094852007475e-06
0,2,6,-6.442837280300814e-06
0,2,7,-6.394586039067595e-06
0,2,8,-6.870029858472269e-06
