level_0,level_1,level_2,signal
0,1,26,2.7745784295427187e-06
0,1,27,2.5044863296293474e-06
0,1,28,2.8339582481126592e-06
0,1,29,3.4330635173749323e-06
0,1,30,3.7319394879378666e-06
0,1,31,3.674253148527862e-06
0,1,32,3.6490172167627836e-06
0,1,33,4.35338413019585e-06
0,1,34,5.8001060961295815e-06
0,1,35,7.331748311229023e-06
0,1,36,7.8723250489749e-06
0,2,0,-4.174590929684652e-06
0,2,1,-6.457614750435422e-06
0,2,2,-7.584790841309961e-06
0,2,3,-6.932240752192075e-06
0,2,4,-4.753999817593951e-06
0,2,5,-2.290687405121045e-06
0,2,6,-1.008276118700083e-06
0,2,7,-1.579652440233099e-06
0,2,8,-3.3072691205109517e-06
0,2,9,-4.6724297831616135e-06
0,2,10,-4.476298702993224e-06
0,2,11,-2.7641654426480144e-06
0,2,12,-5.973987388531721e-07
0,2,13,9.11286328965175e-07
0,2,14,1.5639383724406488e-06
0,2,15,2.0166062613862564e-06
0,2,16,2.950467067731053e-06
0,2,17,4.20241964898418e-06
0,2,18,4.886648894228396e-06
0,2,19,4.2695814681363315e-06
0,2,20,2.638447261441178e-06
0,2,21,1.1153323778431563e-06
0,2,22,6.469916212157028e-07
0,2,23,1.0320176596984102e-06
0,2,24,1.1235551195644137e-06
0,2,25,-4.730905870938987e-08
0,2,26,-2.159559549347453e-06
0,2,27,-3.7413960501899346e-06
0,2,28,-3.424033690043295e-06
0,2,29,-1.2671588781460111e-06
0,2,30,1.229573190489943e-06
0,2,31,2.362788690072129e-06
0,2,32,1.722430559512124e-06
0,2,33,4.5272741537472563e-07
0,2,34,2.0887753491683678e-07
0,2,35,1.6677273627683869e-06
0,2,36,4.028600293172154e-06
1,0,0,8.104978162729785e-06
1,0,1,8.906095304989743e-06
1,0,2,9.707528951410633e-06
1,0,3,1.0575782810768599e-05
1,0,4,1.1324389366144526e-05
1,0,5,1.151637715218778e-05
1,0,6,1.0746072235691504e-05
1,0,7,9.057753184972376e-06
1,0,8,6.982206936660511e-06
1,0,9,5.2009564435252006e-06
1,0,10,4.037090244440774e-06
1,0,11,3.355472340423201e-06
1,0,12,2.8124434230258633e-06
1,0,13,2.31203124520136e-06
